"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.7755102040816326","5.936900484349238E-6","0.3602941176470588","0.5333333333333333","6","5","false","151753","317.3333333333333","0","6","0","0.9987254054529205","false","0","151753","2420","0.2126899016979446"
"2.7971048884670147","1.5413488031529073E-6","0.35751251378637483","0.6666666666666666","3","5","false","164582","514.6666666666666","0","3","0","0.9987099031669296","false","0","164582","520","0.35915329146313096"
"2.8042240151874704","0.0","0.3566048912583566","1.0","2","5","false","151558","746.5","0","2","0","0.9987047925231964","false","0","151558","0","0.5271892655367232"
"2.8042240151874704","0.0","0.3566048912583566","1.0","2","5","false","123457","746.5","0","2","0","0.9987047925231964","false","0","123457","0","0.5271892655367232"
"2.7318462268628383","1.990383743862403E-5","0.3660528144544823","0.5111111111111111","10","5","false","341504","236.5","0","10","0","0.9987567507344847","false","0","341504","9162","0.14902331442974165"
"2.7066919791172284","4.88200056602016E-5","0.36945467297913376","0.43333333333333335","16","5","false","120242","179.75","0","16","0","0.9987748083423422","false","0","120242","21386","0.10893939393939393"
"2.7249644043663976","1.595258076935826E-5","0.36697727074806236","0.5","5","5","false","581494","396.6","0","5","0","0.9987616910234269","false","0","581494","10762","0.24511742892459826"
"3.535595633602278","0.0","0.28283777434727164","0.0","1","6","false","400528","100.0","0","1","0","0.9981797590569976","false","0","400528","0","0.0"
"2.5085429520645466","0.04832208128638006","0.39863778261280863","0.012386374987513734","149","5","false","253953","29.64788732394366","0","149","7","0.9989170545929185","false","0","253953","5991162","0.01397894134633721"
"3.017560512577124","5.340597306851402E-5","0.33139351997483485","0.36363636363636365","11","5","false","226085","93.0909090909091","0","11","0","0.9985516435659891","false","0","226085","16026","0.15331533153315333"
"2.7437114380635976","1.1153004149311058E-4","0.36446981491091507","0.1978021978021978","14","5","false","154570","151.71428571428572","0","14","0","0.9987482329949292","false","0","154570","23808","0.095658439920735"
"2.7895111532985286","3.319822066134839E-7","0.3584857507443641","0.8333333333333334","4","5","false","373700","426.25","0","4","0","0.9987153545202452","false","0","373700","220","0.29175222450376453"
"2.7897484575225437","2.5877978911672476E-6","0.3584552568900987","0.4","5","5","false","242144","343.0","0","5","0","0.998715184165454","false","0","242144","1784","0.23655172413793105"
"2.7536782154722355","1.1902060933552524E-5","0.3631506377111341","0.5636363636363636","11","5","false","568758","210.8181818181818","0","11","0","0.9987410780937026","false","0","568758","4856","0.13645189761694615"
"2.7534409112482203","1.4457286527663469E-5","0.3631819357062828","0.5","5","5","false","349697","365.6","0","5","0","0.9987412484484938","false","0","349697","5190","0.23602324080051645"
"3.409824394874229","1.8142135253777616E-6","0.2932702345326745","0.0","2","6","false","530360","115.0","0","2","0","0.9982700470962855","false","0","530360","1116","0.5560975609756098"
"2.7994779307071664","7.358143603240062E-7","0.3572094600322116","0.8333333333333334","4","5","false","38948","398.75","0","4","0","0.9987081996190186","false","0","38948","174","0.278068340306834"
"2.7928334124347414","0.0","0.35805930835245137","1.0","3","5","false","44755","547.6666666666666","0","3","0","0.9987129695531697","false","0","44755","0","0.37666208161393855"
"2.5059326056003797","0.005741362642480572","0.3990530303030303","0.1269260106788711","130","5","false","233065","62.06956521739131","0","130","15","0.9989189284956206","false","0","233065","1310332","0.028707729468599032"
"2.8042240151874704","0.0","0.3566048912583566","1.0","2","5","false","236234","746.5","0","2","0","0.9987047925231964","false","0","236234","0","0.5271892655367232"
"2.6803512102515423","3.4394418204423743E-4","0.37308543603364325","0.25","16","5","false","589655","168.0625","0","16","0","0.9987937177241554","false","0","589655","109898","0.09572649572649573"
"2.7928334124347414","0.0","0.35805930835245137","1.0","3","5","false","564313","547.6666666666666","0","3","0","0.9987129695531697","false","0","564313","0","0.37666208161393855"
"2.788087327954438","2.4123678187783906E-6","0.35866882287854285","0.6","5","5","false","456741","348.0","0","5","0","0.9987163766489918","false","0","456741","1386","0.23868312757201646"
"2.2750355956336024","0.016339210886790235","0.43955356211536456","0.11727272727272728","210","5","false","264409","62.17045454545455","0","210","34","0.9990846837073699","false","0","264409","3742758","0.021156405732503793"
"2.783578547698149","0.001553578401005568","0.35924978687127024","0.1106612685560054","44","5","false","290589","63.0","0","44","5","0.9987196133900228","false","0","290589","435128","0.04999591703413359"
"2.8042240151874704","0.0","0.3566048912583566","1.0","2","5","false","583222","746.5","0","2","0","0.9987047925231964","false","0","583222","0","0.5271892655367232"
"2.8042240151874704","0.0","0.3566048912583566","1.0","2","5","false","136173","746.5","0","2","0","0.9987047925231964","false","0","136173","0","0.5271892655367232"
"2.6390602752728998","1.987478366630098E-4","0.3789227587447172","0.4238095238095238","21","5","false","230324","167.66666666666666","0","21","0","0.9988233594578084","false","0","230324","97142","0.08806022408963586"
"2.7906976744186047","1.5099196655036196E-5","0.35833333333333334","0.5","4","5","false","364856","403.25","0","4","0","0.9987145027462896","false","0","364856","15960","0.2775292498279422"
"2.2638822971048884","0.018463113114310613","0.44171907756813417","0.10975112199102408","189","5","false","15368","59.72674418604651","0","189","17","0.9990926903825522","false","0","15368","3502360","0.019896166939367386"
"2.1200759373516846","0.04866549140204183","0.47168121781956573","0.07378304917222633","312","5","false","21635","49.164912280701756","0","312","27","0.9991959253859644","false","0","21635","8686958","0.014126892850297106"
"2.211912672045562","0.029164678329764743","0.4520974144405107","0.07856154910096819","258","5","false","20803","50.92946058091286","0","258","17","0.999129998081805","false","0","20803","6445154","0.01615373371556945"
"2.752017085904129","5.190250825144463E-5","0.3633698370268173","0.4666666666666667","10","5","false","452584","211.3","0","10","0","0.9987422705772404","false","0","452584","14218","0.1381294964028777"
"2.79093497864262","1.4734440713071156E-6","0.3583028654026018","0.8333333333333334","4","5","false","350296","410.5","0","4","0","0.9987143323914985","false","0","350296","1028","0.2838865836791148"
"2.4876601803512104","0.0031952819501048324","0.4019841648383096","0.22832980972515857","48","5","false","284289","114.9090909090909","0","48","4","0.9989320458145361","false","0","284289","647350","0.05063760676905803"
"2.5234931181775035","0.013126292885770177","0.39627609554259924","0.03767337807606264","154","5","false","421632","38.486666666666665","0","154","4","0.9989063222410786","false","0","421632","2783082","0.019054255848680937"
"2.716184148077836","2.8244798309348036E-5","0.3681635505853573","0.5","5","5","false","407914","404.2","0","5","0","0.9987679941506978","false","0","407914","18034","0.24571428571428572"
"2.6314665401044137","0.008744559523034039","0.38001623230228154","0.05805515239477504","56","5","false","193413","58.886792452830186","0","56","3","0.998828810811124","false","0","193413","1272800","0.032650353773584904"
"2.679401993355482","0.0026068492894204226","0.37321760694358336","0.1794871794871795","13","5","false","77521","180.92307692307693","0","13","0","0.9987943991433199","false","0","77521","440516","0.09999574305053"
"2.781205505457997","9.362681999726705E-6","0.35955631399317406","0.5714285714285714","7","5","false","64497","261.0","0","7","0","0.9987213169379339","false","0","64497","2076","0.17635135135135135"
"2.587327954437589","0.002327505271755777","0.38649912868017977","0.14634146341463414","43","5","false","292587","94.41463414634147","0","43","2","0.9988604968022702","false","0","292587","407220","0.04685398567845589"
"2.5768865685809206","0.002553939460353083","0.38806519937379136","0.15555555555555556","37","5","false","401674","96.44444444444444","0","37","1","0.998867992413079","false","0","401674","490628","0.050188078703703703"
"2.3718557190317986","0.00834467187354741","0.4216108054027014","0.11626476377952756","128","5","false","175892","68.578125","0","128","0","0.9990151789525974","false","0","175892","2050326","0.025368225120236773"
"3.535595633602278","0.0","0.28283777434727164","0.0","1","6","false","282182","100.0","0","1","0","0.9981797590569976","false","0","282182","0","0.0"
"3.535595633602278","0.0","0.28283777434727164","0.0","1","6","false","132242","100.0","0","1","0","0.9981797590569976","false","0","132242","0","0.0"
"2.55719031798766","0.004966015702646531","0.39105419450631035","0.10401002506265664","63","5","false","322177","77.98245614035088","0","63","6","0.998882131860741","false","0","322177","801140","0.039245870601870285"
"3.535595633602278","0.0","0.28283777434727164","0.0","1","6","false","574511","100.0","0","1","0","0.9981797590569976","false","0","574511","0","0.0"
"3.535595633602278","0.0","0.28283777434727164","0.0","1","6","false","186094","100.0","0","1","0","0.9981797590569976","false","0","186094","0","0.0"
"3.535595633602278","0.0","0.28283777434727164","0.0","1","6","false","570043","100.0","0","1","0","0.9981797590569976","false","0","570043","0","0.0"
"3.535595633602278","0.0","0.28283777434727164","0.0","1","6","false","502788","100.0","0","1","0","0.9981797590569976","false","0","502788","0","0.0"
"3.5087802562885617","0.0","0.2849993236845665","1.0","2","6","false","92194","76.5","0","2","0","0.9981990091483929","false","0","92194","0","0.5425531914893617"
"2.5244423350735645","0.0015339018802844589","0.3961270915585636","0.17004830917874397","46","5","false","519272","103.78260869565217","0","46","0","0.9989056408219141","false","0","519272","485884","0.045530022521662786"
"1.8106312292358804","0.4467336620036466","0.5522935779816514","0.005986418133359738","1523","4","false","3","12.957645369705672","0","1523","130","0.9994180680335708","false","0","3","36017982","0.004022394033150692"
"2.485049833887043","0.005731483191808581","0.40240641711229946","0.17301875378100423","67","5","false","310425","95.32758620689656","0","67","9","0.9989339197172383","false","0","310425","1070808","0.04143335384984913"
"3.4753203607024203","1.9824169755851987E-6","0.28774325708432913","0.0","2","6","false","303134","76.0","0","2","0","0.9982230291739393","false","0","303134","870","0.539568345323741"
"3.1248220218319886","2.8109590654119913E-4","0.32001822600243013","0.17857142857142858","8","5","false","462527","58.375","0","8","0","0.9984746432004078","false","0","462527","35122","0.1513671875"
"2.5953962980541054","0.0018103041511584664","0.3852976136051934","0.23015873015873015","46","5","false","134885","108.30555555555556","0","46","10","0.9988547047393725","false","0","134885","400122","0.05542754736303123"
"3.535595633602278","0.0","0.28283777434727164","0.0","1","6","false","464935","100.0","0","1","0","0.9981797590569976","false","0","464935","0","0.0"
"2.319886093972473","0.011190622135440365","0.4310556464811784","0.1187624750499002","190","5","false","15784","57.726190476190474","0","190","22","0.9990524866518504","false","0","15784","2482068","0.020757295361469526"
"3.1765543426672993","5.012388168708716E-4","0.31480651426863887","0.10714285714285714","8","5","false","217180","60.625","0","8","0","0.9984375058559459","false","0","217180","122056","0.1518308080808081"
"2.4323682961556714","0.0066628398415248015","0.4111219512195122","0.0921859039836568","91","5","false","77222","68.33707865168539","0","91","2","0.9989717384808646","false","0","77222","1729748","0.028055251527452585"
"2.5882771713336497","9.07598469669963E-4","0.38635738516549006","0.13333333333333333","25","5","false","96260","130.44","0","25","0","0.9988598153831058","false","0","96260","258408","0.06533600802407222"
"2.543189368770764","5.337660461508987E-4","0.3932070542129327","0.21693121693121692","30","5","false","93131","137.32142857142858","0","30","2","0.9988921827934165","false","0","93131","192448","0.06415220293724967"
"2.7588989084005697","1.0754217020754384E-4","0.3624634440048168","0.26666666666666666","6","5","false","215021","300.3333333333333","0","6","0","0.9987373302882981","false","0","215021","32126","0.19734823580977426"
"2.4333175130517324","0.010427735626036562","0.41096157597035304","0.14925373134328357","74","5","false","143237","86.94117647058823","0","74","6","0.9989710570617002","false","0","143237","2571370","0.03561100802467648"
"2.4423350735643092","0.010283347573266882","0.4094442285270113","0.075","84","5","false","63576","67.6125","0","84","4","0.998964583579638","false","0","63576","1823720","0.028004158004158005"
"2.3602278120550544","0.01992860849516561","0.42368791473959383","0.050849963045084996","166","5","false","31418","50.78787878787879","0","166","1","0.9990235263373618","false","0","31418","4625444","0.019185412288860566"
"2.532510678690081","0.0011836812510027086","0.3948650674662668","0.17943548387096775","35","5","false","345897","120.75","0","35","3","0.9988998487590164","false","0","345897","396840","0.05767507170172084"
"2.3156146179401995","0.01826899019271782","0.43185078909612623","0.11213287710293698","185","5","false","28214","59.75595238095238","0","185","17","0.9990555530380903","false","0","28214","3864074","0.021002982473777687"
"2.442572377788325","0.0049489757609638444","0.40940444962595934","0.15652768284347232","82","5","false","385","83.05194805194805","0","82","5","0.9989644132248469","false","0","385","1201516","0.033293221018852785"
"2.4912197437114383","0.02036704154287166","0.40140979234139834","0.07139588100686499","128","5","false","234983","50.63478260869565","0","128","13","0.9989294904926695","false","0","234983","3595288","0.0230436774283495"
"3.2612719506407215","5.1398706534199E-4","0.30662882922214946","0.08333333333333333","10","5","false","15636","31.333333333333332","0","10","1","0.9983766891955199","false","0","15636","101162","0.13266283524904215"
"4.261034646416706","0.0","0.2346847850300735","0.0","1","6","false","554075","9.0","0","1","0","0.9976589844605767","false","0","554075","0","0.0"
"2.7712387280493593","8.701954613257422E-5","0.36084946052406236","0.19047619047619047","7","5","false","601451","235.71428571428572","0","7","0","0.9987284718391605","false","0","601451","18520","0.16048300710877397"
"2.63953488372093","0.0010064454054564665","0.3788546255506608","0.09359605911330049","29","5","false","258670","90.75862068965517","0","29","0","0.9988230187482262","false","0","258670","275140","0.049446619485017315"
"2.6511627906976742","9.483280583689413E-4","0.37719298245614036","0.17333333333333334","27","5","false","169974","101.8","0","27","2","0.9988146713634618","false","0","169974","176910","0.05932322053675613"
"2.612719506407214","0.020501883130804515","0.3827429609445958","0.06474820143884892","158","5","false","147840","39.65714285714286","0","158","18","0.9988422688396215","false","0","147840","6501360","0.025193975353719762"
"2.477456098718557","0.006750462949952517","0.40363984674329506","0.07067603160667252","73","5","false","135551","64.55882352941177","0","73","5","0.9989393710705539","false","0","135551","1296282","0.02824924436177633"
"2.777408637873754","1.02338446934014E-4","0.36004784688995217","0.2857142857142857","7","5","false","287752","222.42857142857142","0","7","0","0.9987240426145917","false","0","287752","28466","0.15278050697583023"
"3.125059326056004","4.312557234017941E-5","0.31999392512719266","0.09523809523809523","7","6","false","584257","86.57142857142857","0","7","0","0.9984744728456166","false","0","584257","17030","0.17479674796747968"
"2.565970574276222","6.697225237495945E-4","0.3897160824932951","0.2683982683982684","22","5","false","575007","151.0","0","22","0","0.99887582873347","false","0","575007","179392","0.07436184505150023"
"2.4753203607024203","0.003909691363419125","0.40398811235739623","0.1663172606568833","62","5","false","301995","94.53703703703704","0","62","8","0.9989409042636738","false","0","301995","770754","0.041940207644339145"
"2.697674418604651","6.833878575989335E-4","0.3706896551724138","0.42857142857142855","7","5","false","58185","295.0","0","7","0","0.9987812818244044","false","0","58185","137962","0.18167414840242938"
"2.437826293308021","0.01315296661753256","0.4102014990752458","0.07089241034195162","115","5","false","375669","53.38181818181818","0","115","5","0.998967820320669","false","0","375669","2384206","0.0226885550565278"
"3.227574750830565","2.7307376030861975E-4","0.3098301595470921","0.027777777777777776","11","6","false","35481","42.333333333333336","0","11","2","0.9984008795758574","false","0","35481","40198","0.13234253361641896"
"2.686046511627907","3.80857003862237E-4","0.3722943722943723","0.19298245614035087","21","5","false","110072","130.89473684210526","0","21","2","0.9987896292091688","false","0","110072","81668","0.07968549422336328"
"2.996440436639772","4.2694271154725306E-4","0.33372931020828384","0.0761904761904762","15","6","false","414124","73.4","0","15","0","0.9985668051423979","false","0","414124","103484","0.10301318267419962"
"3.288324632178453","1.0037706566816577E-6","0.3041062278992567","0.0","2","6","false","226098","79.5","0","2","0","0.9983572687493335","false","0","226098","344","0.5164473684210527"
"3.288324632178453","1.0037706566816577E-6","0.3041062278992567","0.0","2","6","false","226102","79.5","0","2","0","0.9983572687493335","false","0","226102","344","0.5164473684210527"
"2.5336971998101565","0.002008190625645021","0.39468015360119885","0.21458773784355178","48","5","false","23371","109.13636363636364","0","48","4","0.9988989969850609","false","0","23371","562742","0.05289797538705836"
"3.117940199335548","8.576008286039918E-6","0.32072456046883324","0.16666666666666666","4","5","false","397148","138.0","0","4","0","0.9984795834893498","false","0","397148","3762","0.2894736842105263"
"3.061224489795918","6.921994664963229E-5","0.32666666666666666","0.1794871794871795","13","6","false","49217","65.53846153846153","0","13","0","0.998520298284425","false","0","49217","19108","0.11377646743500403"
"3.0244423350735645","1.3412412897546302E-4","0.33063946645743425","0.1978021978021978","15","6","false","109066","65.57142857142857","0","15","1","0.9985467032770469","false","0","109066","31568","0.11065375302663438"
"2.394874228761272","0.03294972703348972","0.4175584621482362","0.041821456715073736","208","5","false","97606","38.37566137566137","0","208","19","0.9989986545378599","false","0","97606","5613632","0.015846604864907694"
"3.409112482202183","1.0856057726414883E-6","0.2933314770987053","0.0","2","6","false","204252","59.5","0","2","0","0.9982705581606589","false","0","204252","300","0.5131578947368421"
"3.477218794494542","0.0","0.2875861598307514","0.0","1","6","false","306955","68.0","0","1","0","0.9982216663356105","false","0","306955","0","0.0"
"2.662078785002373","7.199212017791952E-5","0.37564628275985024","0.5818181818181818","11","5","false","61879","254.36363636363637","0","11","0","0.9988068350430708","false","0","61879","52158","0.14293014461648526"
"2.6905552918841957","5.760015958759916E-6","0.37167048862233193","0.9","5","5","false","295825","458.4","0","5","0","0.9987863924681376","false","0","295825","5484","0.2706021251475797"
"2.474608448030375","0.0031501789487708735","0.40410433448408134","0.20927431496537188","97","5","false","62278","81.92682926829268","0","97","15","0.9989414153280471","false","0","62278","896562","0.035261864246549444"
"2.502373042240152","0.0014157480861893275","0.3996206733048838","0.18536585365853658","41","5","false","131403","122.29268292682927","0","41","0","0.9989214838174874","false","0","131403","479610","0.05217409408409065"
"2.722591362126246","1.446476937412977E-5","0.36729713239780354","0.6666666666666666","4","5","false","600007","486.5","0","4","0","0.998763394571338","false","0","600007","3496","0.3106641123882503"
"3.1198386331276695","0.0","0.32052939834182703","0.0","1","6","false","12411","285.0","0","1","0","0.998478220651021","false","0","12411","0","0.0"
"2.7261509254864738","3.5769899111773354E-6","0.3668175487465181","0.7333333333333333","6","5","false","523089","349.8333333333333","0","6","0","0.9987608392494712","false","0","523089","1466","0.22310799319727892"
"2.510441385856668","0.005025578500314639","0.3983363266849419","0.1693889897156685","75","5","false","159777","90.98275862068965","0","75","17","0.9989156917545896","false","0","159777","854902","0.0427946959602197"
"2.6917418130042714","1.0545894525617244E-4","0.3715066560874548","0.38095238095238093","15","5","false","117903","176.46666666666667","0","15","0","0.9987855406941821","false","0","117903","39764","0.10671506352087114"
"2.707641196013289","5.4063065270501576E-5","0.36932515337423316","0.6","6","5","false","511985","357.5","0","6","0","0.9987741269231778","false","0","511985","23626","0.22516278092837638"
"3.1198386331276695","0.0","0.32052939834182703","0.0","1","6","false","293493","285.0","0","1","0","0.998478220651021","false","0","293493","0","0.0"
"3.1198386331276695","0.0","0.32052939834182703","0.0","1","6","false","596688","285.0","0","1","0","0.998478220651021","false","0","596688","0","0.0"
"2.963455149501661","1.4220843172199517E-5","0.33744394618834084","0.6","6","6","false","569370","161.16666666666666","0","6","0","0.9985904844583621","false","0","569370","9006","0.23156130268199235"
"3.1198386331276695","0.0","0.32052939834182703","0.0","1","6","false","97256","285.0","0","1","0","0.998478220651021","false","0","97256","0","0.0"
"2.7028951115329853","1.614311372727639E-5","0.36997366110623353","0.696969696969697","12","5","false","113859","221.08333333333334","0","12","0","0.9987775340189999","false","0","113859","6508","0.1348891600569453"
"2.686995728523968","3.964673728853765E-4","0.37216285436721713","0.5238095238095238","15","5","false","251030","194.4","0","15","0","0.9987889477900044","false","0","251030","70260","0.11519462556806954"
"3.1198386331276695","0.0","0.32052939834182703","0.0","1","6","false","590286","285.0","0","1","0","0.998478220651021","false","0","590286","0","0.0"
"2.730659705742762","1.1909031931255162E-6","0.3662118710350222","0.7142857142857143","7","5","false","230288","312.85714285714283","0","7","0","0.9987576025084403","false","0","230288","724","0.20093586567575006"
"2.6198386331276695","2.5994180648240443E-4","0.38170289855072465","0.3203463203463203","22","5","false","351640","158.27272727272728","0","22","0","0.9988371581958881","false","0","351640","110212","0.08500146470071282"
"3.1198386331276695","0.0","0.32052939834182703","0.0","1","6","false","525890","285.0","0","1","0","0.998478220651021","false","0","525890","0","0.0"
"3.0600379686758425","0.0","0.32679333074835204","1.0","3","6","false","149764","196.33333333333334","0","3","0","0.9985211500583805","false","0","149764","0","0.47538337368845845"
"2.3763644992880875","0.009814451644004135","0.42081086478929497","0.1159041394335512","149","5","false","76433","62.63235294117647","0","149","13","0.9990119422115664","false","0","76433","2245066","0.024115154536390827"
"2.5476981490270525","0.0010354935815456287","0.39251117734724295","0.3218390804597701","30","5","false","281479","144.76666666666668","0","30","0","0.9988889460523854","false","0","281479","302066","0.06931673052362708"
"2.5346464167062175","8.321564767789114E-4","0.3945323471585057","0.3387096774193548","40","5","false","129934","152.5625","0","40","8","0.9988983155658965","false","0","129934","262330","0.07162987317989666"
"2.5135263407688657","0.003508449048788289","0.39784743202416917","0.1662347278785635","82","5","false","196","79.87837837837837","0","82","8","0.9989134771423052","false","0","196","883230","0.035556491903930655"
"2.461082107261509","0.0014786752128061395","0.40632533024780637","0.26612244897959186","64","5","false","23190","109.02","0","64","14","0.9989511255511403","false","0","23190","504324","0.04688172043010753"
"2.6136687233032747","1.0714025840402667E-4","0.38260395859814783","0.48484848484848486","12","5","false","39220","257.9166666666667","0","12","0","0.998841587420457","false","0","39220","78790","0.1308557415863352"
"2.735405790223066","0.0","0.36557647262947857","1.0","5","5","false","563841","427.4","0","5","0","0.9987541954126181","false","0","563841","0","0.2787997390737117"
"2.666112956810631","1.413465943663657E-4","0.3750778816199377","0.5555555555555556","9","5","false","47819","283.0","0","9","0","0.998803939011622","false","0","47819","37886","0.1600678733031674"
"2.6397721879449456","4.646673296528375E-4","0.37882056814095644","0.29411764705882354","18","5","false","135554","164.22222222222223","0","18","0","0.998822848393435","false","0","135554","122046","0.08907578223910291"
"2.644280968201234","0.0032144227868183776","0.3781746387866822","0.1423076923076923","47","5","false","60793","87.85","0","47","7","0.9988196116524041","false","0","60793","594302","0.05048963133640553"
"2.668485999050783","2.761454114751704E-4","0.374744330813695","0.6","11","5","false","212167","246.54545454545453","0","11","0","0.9988022354637108","false","0","212167","49004","0.14303804147100724"
"2.6362126245847177","0.0013486266645727123","0.37933207309388783","0.15579710144927536","24","5","false","312520","120.75","0","24","0","0.9988254037153017","false","0","312520","224508","0.06566757493188011"
"2.9677266255339343","2.0436479690777998E-4","0.33695826003518314","0.08088235294117647","17","5","false","61547","57.94117647058823","0","17","0","0.998587418072122","false","0","61547","57282","0.0921003016591252"
