,0,1
2453,52575,427061
2454,52575,416177
2455,52575,208502
2456,52575,146542
2457,52575,35209
2458,52575,312520
2459,52575,145110
2460,294370,132659
2461,294370,16296
2462,294370,22393
2463,294370,315664
2464,294370,452584
2465,294370,312910
2466,294370,210815
2467,294370,126624
2468,294370,159777
2469,294370,110072
2470,294370,359498
2471,294370,26205
2472,294370,16551
2473,294370,28214
2474,294370,23520
2475,294370,14485
2476,294370,21327
2477,294370,171732
2478,294370,20803
2479,294370,3
2480,146542,494746
2481,146542,399493
2482,146542,93131
2483,146542,15636
2484,146542,469885
2485,146542,215649
2486,146542,458629
2487,146542,3
2488,146542,48373
2489,146542,226371
2490,146542,330970
2491,146542,3466
2492,146542,37923
2493,312548,175892
2494,312548,204142
2495,312548,461057
2496,312548,76433
2497,312548,31418
2498,312548,16296
2499,16053,408105
2500,16053,12977
2501,16053,398622
2502,16053,273310
2503,16053,85210
2504,16053,21635
2505,288479,570074
2506,288479,65651
2507,288479,261716
2508,288479,215649
2509,67707,21635
2510,67707,26217
2511,67707,126927
2512,67707,37146
2513,67707,177501
2514,67707,97606
2515,389355,96260
2516,389355,48186
2517,389355,257660
2518,389355,15368
2519,389355,186364
2520,389355,77222
2521,389355,143237
2522,34586,131403
2523,34586,605434
2524,34586,601683
2525,34586,593954
2526,34586,24683
2527,34586,282214
2528,34586,23668
2529,34586,15368
2530,34586,175899
2531,34586,281479
2532,34586,28766
2533,34586,21635
2534,34586,524894
2535,34586,175892
2536,34586,3
2537,34586,20803
2538,290589,589788
2539,290589,234983
2540,290589,272345
2541,290589,474546
2542,290589,19879
2543,290589,284289
2544,290589,63576
2545,290589,360310
2546,290589,44444
2547,76562,341504
2548,76562,38924
2549,76562,210928
2550,76562,337836
2551,76562,131403
2552,76562,236395
2553,76562,62205
2554,76562,213695
2555,76562,432153
2556,76562,17350
2557,76562,23796
2558,76562,7
2559,76562,589655
2560,76562,19879
2561,76562,2724
2562,76562,295115
2563,76562,527617
2564,76562,15368
2565,76562,497
2566,76562,206387
2567,76562,17911
2568,76562,65651
2569,76562,39462
2570,76562,17860
2571,76562,28174
2572,76562,2020
2573,76562,60152
2574,76562,5802
2575,76562,226085
2576,76562,45011
2577,76562,233065
2578,76562,89160
2579,76562,233899
2580,76562,15417
2581,76562,398622
2582,76562,175892
2583,76562,41689
2584,76562,212167
2585,76562,15784
2586,76562,513627
2587,76562,24572
2588,76562,31912
2589,76562,449875
2590,76562,488830
2591,76562,476691
2592,76562,46266
2593,76562,388025
2594,76562,202794
2595,76562,412707
2596,76562,518022
2597,76562,29691
2598,76562,512451
2599,76562,48877
2600,76562,420608
2601,76562,12917
2602,76562,361981
2603,76562,457252
2604,76562,57139
2605,76562,38235
2606,76562,19857
2607,76562,453828
2608,76562,372906
2609,76562,386119
2610,76562,15669
2611,76562,42714
2612,76562,77222
2613,76562,359498
2614,76562,203229
2615,76562,404441
2616,76562,429652
2617,76562,375669
2618,76562,352872
2619,76562,76433
2620,76562,258191
2621,76562,37146
2622,76562,406529
2623,76562,186364
2624,76562,318089
2625,76562,213440
2626,76562,219222
2627,76562,247119
2628,76562,310425
2629,76562,257036
2630,76562,326010
2631,76562,18098
2632,76562,48925
2633,76562,52173
2634,76562,55496
2635,76562,126008
2636,76562,145957
2637,76562,131473
2638,76562,132048
2639,76562,172500
2640,76562,27483
2641,76562,14826
2642,76562,71705
2643,76562,269989
2644,76562,91206
2645,76562,49961
2646,76562,15758
2647,76562,159777
2648,76562,94688
2649,76562,12984
2650,76562,196
2651,76562,26205
2652,76562,112534
2653,76562,31409
2654,76562,153104
2655,76562,3171
2656,76562,232392
2657,76562,62278
2658,76562,34524
2659,76562,134885
2660,76562,14485
2661,76562,63576
2662,76562,44
2663,76562,28214
2664,76562,291868
2665,76562,124832
2666,76562,365
2667,76562,3
2668,76562,20778
2669,76562,31418
2670,76562,13599
2671,76562,21327
2672,76562,12865
2673,76562,21635
2674,76562,13701
2675,76562,20803
2676,76562,264409
2677,76562,113201
2678,76562,17876
2679,76562,15355
2680,76562,12977
2681,76562,167403
2682,388188,218079
2683,388188,296114
2684,388188,583453
2685,388188,47819
2686,388188,117903
2687,388188,19879
2688,388188,175892
2689,388188,76433
2690,388188,20803
2691,388188,65651
2692,388188,21635
2693,388188,13701
2694,388188,3
2695,124832,425710
2696,124832,603271
2697,124832,326010
2698,124832,519272
2699,124832,335961
2700,124832,440887
2701,124832,88598
2702,124832,24683
2703,124832,159777
2704,124832,13701
2705,124832,73428
2706,124832,28214
2707,124832,34586
2708,124832,312520
2709,124832,19879
2710,124832,233899
2711,124832,15630
2712,124832,567041
2713,124832,21327
2714,124832,15368
2715,124832,37146
2716,124832,38476
2717,124832,213695
2718,124832,23796
2719,124832,501301
2720,124832,218697
2721,124832,304643
2722,124832,34524
2723,124832,365
2724,124832,167403
2725,124832,313271
2726,124832,233065
2727,124832,15784
2728,124832,20803
2729,124832,556878
2730,124832,553652
2731,124832,548901
2732,124832,244376
2733,124832,12865
2734,124832,232392
2735,124832,135554
2736,124832,367059
2737,124832,230324
2738,124832,530678
2739,124832,353794
2740,124832,521313
2741,124832,446806
2742,124832,23371
2743,124832,252159
2744,124832,12917
2745,124832,378823
2746,124832,397148
2747,124832,386636
2748,124832,387680
2749,124832,381677
2750,124832,364622
2751,124832,355889
2752,124832,137289
2753,124832,353380
2754,124832,345897
2755,124832,265382
2756,124832,85162
2757,124832,50908
2758,124832,62278
2759,124832,230300
2760,124832,29519
2761,124832,68654
2762,124832,153104
2763,124832,12977
2764,124832,3171
2765,124832,2724
2766,124832,76433
2767,124832,13599
2768,124832,76562
2769,124832,21635
2770,124832,44
2771,124832,3
2772,124832,15355
2773,124832,113201
2774,124832,134885
2775,124832,264409
2776,316769,15335
2777,316769,557449
2778,316769,37613
2779,316769,224979
2780,316769,34586
2781,316769,517174
2782,316769,401951
2783,316769,556275
2784,316769,524894
2785,316769,433465
2786,316769,76433
2787,316769,570245
2788,316769,575007
2789,316769,273310
2790,316769,145110
2791,316769,90578
2792,316769,351640
2793,316769,398843
2794,316769,232392
2795,316769,264893
2796,316769,35262
2797,316769,48877
2798,316769,21327
2799,316769,320881
2800,316769,468868
2801,316769,177027
2802,316769,511945
2803,316769,462806
2804,316769,229512
2805,316769,32427
2806,316769,384232
2807,316769,101171
2808,316769,471545
2809,316769,442673
2810,316769,37681
2811,316769,462527
2812,316769,83353
2813,316769,38249
2814,316769,281479
2815,316769,443967
2816,316769,471192
2817,316769,449848
2818,316769,144438
2819,316769,87365
2820,316769,157063
2821,316769,335730
2822,316769,417203
2823,316769,460967
2824,316769,159777
2825,316769,458304
2826,316769,15368
2827,316769,418560
2828,316769,88711
2829,316769,4769
2830,316769,450091
2831,316769,37991
2832,316769,386119
2833,316769,211882
2834,316769,351874
2835,316769,273719
2836,316769,404069
2837,316769,284289
2838,316769,432408
2839,316769,308927
2840,316769,95329
2841,316769,231710
2842,316769,439703
2843,316769,151842
2844,316769,339049
2845,316769,20778
2846,316769,408202
2847,316769,84794
2848,316769,318089
2849,316769,40579
2850,316769,47278
2851,316769,405443
2852,316769,431052
2853,316769,375669
2854,316769,12865
2855,316769,79533
2856,316769,240538
2857,316769,63576
2858,316769,126927
2859,316769,35209
2860,316769,384518
2861,316769,135551
2862,316769,400344
2863,316769,138210
2864,316769,146542
2865,316769,77222
2866,316769,374319
2867,316769,65651
2868,316769,222026
2869,316769,106540
2870,316769,362130
2871,316769,345897
2872,316769,364622
2873,316769,220038
2874,316769,358899
2875,316769,299446
2876,316769,67707
2877,316769,42621
2878,316769,21635
2879,316769,24025
2880,316769,301995
2881,316769,14559
2882,316769,52173
2883,316769,13599
2884,316769,167403
2885,316769,318109
2886,316769,358469
2887,316769,41636
2888,316769,31418
2889,316769,203010
2890,316769,264409
2891,316769,291257
2892,316769,337165
2893,316769,30757
2894,316769,202197
2895,316769,12917
2896,316769,20803
2897,316769,37146
2898,316769,32890
2899,316769,3
2900,316769,30930
2901,33148,311890
2902,33148,202794
2903,33148,329435
2904,33148,258670
2905,33148,123127
2906,45077,67707
2907,45077,53306
2908,45077,226085
2909,45077,537941
2910,45077,76433
2911,45077,15784
2912,45077,19879
2913,45077,13701
2914,45077,20803
2915,45077,21327
2916,45077,3
2917,45077,513597
2918,45077,258238
2919,45077,145957
2920,45077,387502
2921,45077,123736
2922,45077,15368
2923,45077,28044
2924,45077,365
2925,45077,12917
2926,45077,58791
2927,45077,239195
2928,45077,272219
2929,45077,25447
2930,45077,188365
2931,45077,42994
2932,45077,387553
2933,45077,299833
2934,45077,34800
2935,45077,248003
2936,45077,253009
2937,45077,387524
2938,45077,307791
2939,45077,326033
2940,45077,76562
2941,45077,227572
2942,45077,69039
2943,45077,126927
2944,45077,27148
2945,45077,24683
2946,45077,62278
2947,45077,15335
2948,45077,55492
2949,45077,38951
2950,45077,97606
2951,45077,15758
2952,45077,22975
2953,45077,28214
2954,45077,257036
2955,194136,86211
2956,194136,3
2957,194136,31418
2958,164989,80639
2959,164989,32179
2960,164989,126927
2961,164989,398622
2962,164989,132048
2963,164989,76433
2964,164989,2724
2965,164989,18412
2966,164989,21562
2967,164989,18101
2968,164989,94756
2969,164989,112534
2970,164989,36671
2971,164989,211130
2972,164989,263871
2973,164989,18290
2974,164989,15335
2975,164989,21635
2976,223877,23596
2977,223877,253953
2978,223877,404069
2979,223877,401674
2980,223877,87961
2981,223877,513627
2982,223877,24051
2983,223877,515517
2984,223877,135551
2985,223877,191953
2986,223877,101171
2987,223877,119205
2988,223877,37381
2989,223877,91628
2990,223877,77072
2991,223877,386119
2992,223877,17289
2993,223877,395297
2994,223877,363671
2995,223877,141487
2996,223877,69524
2997,223877,48472
2998,223877,69825
2999,223877,270571
3000,223877,2724
3001,223877,21327
3002,223877,13701
3003,223877,177501
3004,223877,61547
3005,223877,352837
3006,223877,299446
3007,223877,21635
3008,223877,20803
3009,223877,20778
3010,223877,84483
3011,223877,3
3012,223877,91206
3013,35209,129934
3014,35209,77222
3015,35209,244718
3016,35209,91206
3017,35209,15784
3018,35209,145110
3019,35209,49961
3020,35209,21635
3021,35209,264409
3022,76433,574453
3023,76433,32011
3024,76433,261403
3025,76433,12984
3026,76433,120242
3027,76433,296955
3028,76433,599310
3029,76433,80250
3030,76433,406527
3031,76433,61879
3032,76433,576694
3033,76433,601683
3034,76433,70262
3035,76433,132048
3036,76433,564693
3037,76433,33444
3038,76433,151753
3039,76433,598747
3040,76433,108116
3041,76433,31418
3042,76433,568758
3043,76433,175892
3044,76433,117903
3045,76433,159777
3046,76433,291325
3047,76433,15784
3048,76433,38924
3049,76433,12865
3050,76433,218697
3051,76433,150722
3052,76433,60793
3053,76433,64497
3054,76433,309142
3055,76433,164703
3056,76433,23796
3057,76433,15368
3058,76433,66441
3059,76433,519272
3060,76433,42221
3061,76433,2020
3062,76433,456741
3063,76433,149764
3064,76433,292525
3065,76433,204873
3066,76433,6669
3067,76433,443759
3068,76433,3
3069,76433,567739
3070,76433,481083
3071,76433,177246
3072,76433,482550
3073,76433,21463
3074,76433,342573
3075,76433,143237
3076,76433,329435
3077,76433,194136
3078,76433,96260
3079,76433,416287
3080,76433,284289
3081,76433,422782
3082,76433,83353
3083,76433,404441
3084,76433,24683
3085,76433,104165
3086,76433,375669
3087,76433,21442
3088,76433,164897
3089,76433,264409
3090,76433,63576
3091,76433,208871
3092,76433,124832
3093,76433,196
3094,76433,49961
3095,76433,3171
3096,76433,385
3097,76433,14485
3098,76433,15355
3099,76433,38476
3100,56081,202794
3101,56081,524894
3102,56081,355889
3103,56081,175892
3104,56081,345897
3105,56081,13701
3106,56081,164456
3107,56081,12984
3108,56081,27465
3109,56081,21635
3110,56081,15368
3111,56081,15784
3112,41595,31418
3113,41595,124832
3114,399493,146542
3115,257036,37146
3116,257036,12977
3117,257036,16320
3118,257036,49961
3119,257036,226085
3120,257036,406529
3121,257036,210516
3122,257036,365
3123,257036,232392
3124,257036,21635
3125,257036,3
3126,257036,360066
3127,257036,24932
3128,257036,134885
3129,506228,446758
3130,506228,352872
3131,227976,414321
3132,227976,234863
3133,227976,385293
3134,227976,261777
3135,227976,272596
3136,227976,40931
3137,227976,310872
3138,227976,49610
3139,227976,365025
3140,227976,77222
3141,227976,45077
3142,227976,51428
3143,227976,202794
3144,227976,63576
3145,227976,268489
3146,227976,208871
3147,227976,363525
3148,227976,12865
3149,227976,351763
3150,227976,467255
3151,227976,32605
3152,227976,461057
3153,227976,177027
3154,227976,290589
3155,227976,88711
3156,227976,52575
3157,227976,71489
3158,227976,31418
3159,227976,38249
3160,227976,21745
3161,227976,50663
3162,227976,123470
3163,227976,155529
3164,227976,13515
3165,227976,406005
3166,227976,246551
3167,227976,363028
3168,227976,44244
3169,227976,302307
3170,227976,265382
3171,227976,398622
3172,227976,375669
3173,227976,124560
3174,227976,387894
3175,227976,18276
3176,227976,73180
3177,227976,270990
3178,227976,36465
3179,227976,377057
3180,227976,32431
3181,227976,13599
3182,227976,83353
3183,227976,12917
3184,227976,359903
3185,227976,95423
3186,227976,172500
3187,227976,337732
3188,227976,176486
3189,227976,37991
3190,227976,269873
3191,227976,18101
3192,227976,20778
3193,227976,30827
3194,227976,203830
3195,227976,62278
3196,227976,17350
3197,227976,20144
3198,227976,15368
3199,227976,68797
3200,227976,91285
3201,227976,23190
3202,227976,34012
3203,227976,17289
3204,227976,133417
3205,227976,91206
3206,227976,156068
3207,227976,38115
3208,227976,151842
3209,227976,116793
3210,227976,258191
3211,227976,32686
3212,227976,322669
3213,227976,314303
3214,227976,257036
3215,227976,19396
3216,227976,126008
3217,227976,48733
3218,227976,264409
3219,227976,326542
3220,227976,91628
3221,227976,122448
3222,227976,306273
3223,227976,279028
3224,227976,147840
3225,227976,229556
3226,227976,52692
3227,227976,74763
3228,227976,230839
3229,227976,42221
3230,227976,295159
3231,227976,28214
3232,227976,310425
3233,227976,112534
3234,227976,55384
3235,227976,76562
3236,227976,18412
3237,227976,365
3238,227976,3
3239,227976,37146
3240,227976,20803
3241,227976,15784
3242,227976,13701
3243,227976,21327
3244,227976,65651
3245,227976,21635
3246,227976,33267
3247,16061,353991
3248,16061,374579
3249,16061,15368
3250,16061,403791
3251,16061,315664
3252,16061,471182
3253,16061,567739
3254,16061,175892
3255,16061,88711
3256,16061,13618
3257,16061,19879
3258,16061,386651
3259,16061,171732
3260,16061,23190
3261,16061,468868
3262,16061,315218
3263,16061,332711
3264,16061,53306
3265,16061,482550
3266,16061,310425
3267,16061,83559
3268,16061,290741
3269,16061,126008
3270,16061,19396
3271,16061,16551
3272,16061,290589
3273,16061,143237
3274,16061,265382
3275,16061,264409
3276,16061,142941
3277,16061,273719
3278,16061,375669
3279,16061,12865
3280,16061,21635
3281,16061,20803
3282,16061,398622
3283,16061,365025
3284,16061,330970
3285,16061,57475
3286,16061,12917
3287,16061,385
3288,16061,38513
3289,16061,101171
3290,16061,28251
3291,16061,27465
3292,16061,23371
3293,16061,690
3294,16061,345897
3295,16061,359498
3296,16061,40579
3297,16061,277473
3298,16061,320661
3299,16061,339049
3300,16061,45077
3301,16061,55492
3302,16061,365
3303,16061,299446
3304,16061,62278
3305,16061,272345
3306,16061,91206
3307,16061,232392
3308,16061,34524
3309,16061,3
3310,16061,24683
3311,16061,112534
3312,16061,257036
3313,16061,36315
3314,16061,37146
3315,16061,3171
3316,16061,15784
3317,16061,21327
3318,16061,28214
3319,16061,65651
3320,16061,76562
3321,80169,21327
3322,80169,158010
3323,80169,3
3324,80169,175892
3325,80169,14485
3326,80169,21635
3327,145168,49764
3328,145168,272345
3329,145168,27465
3330,145168,518390
3331,145168,267665
3332,145168,525185
3333,145168,120242
3334,145168,20496
3335,145168,38924
3336,145168,543468
3337,145168,352926
3338,145168,398622
3339,145168,431534
3340,145168,577404
3341,145168,338251
3342,145168,34524
3343,145168,83353
3344,145168,22061
3345,145168,73428
3346,145168,13515
3347,145168,594481
3348,145168,293286
3349,145168,26737
3350,145168,31418
3351,145168,270271
3352,145168,15368
3353,145168,175892
3354,145168,84570
3355,145168,23668
3356,145168,172500
3357,145168,122659
3358,145168,384837
3359,145168,585031
3360,145168,321561
3361,145168,577515
3362,145168,577392
3363,145168,572522
3364,145168,576772
3365,145168,116420
3366,145168,219060
3367,145168,21635
3368,145168,6669
3369,145168,65651
3370,145168,3
3371,145168,466329
3372,145168,311996
3373,145168,476531
3374,145168,444234
3375,145168,91206
3376,2724,126249
3377,2724,91206
3378,2724,526551
3379,2724,398622
3380,2724,245168
3381,2724,175899
3382,2724,167403
3383,2724,272596
3384,2724,476011
3385,2724,77222
3386,2724,81357
3387,2724,15784
3388,2724,3171
3389,2724,124832
3390,2724,76562
3391,2724,269169
3392,2724,34753
3393,2724,34065
3394,2724,21498
3395,2724,20038
3396,2724,19857
3397,2724,18890
3398,2724,15355
3399,2724,12977
3400,2724,58108
3401,2724,15727
3402,2724,134885
3403,2724,264409
3404,2724,199952
3405,506590,471192
3406,28766,519272
3407,28766,252159
3408,28766,51466
3409,28766,131403
3410,28766,173644
3411,28766,406762
3412,28766,431534
3413,28766,83353
3414,28766,37923
3415,28766,523089
3416,28766,7
3417,28766,38266
3418,28766,139087
3419,28766,117903
3420,28766,311567
3421,28766,389992
3422,28766,357675
3423,28766,244376
3424,28766,351640
3425,28766,118905
3426,28766,145110
3427,28766,15355
3428,28766,479078
3429,28766,15784
3430,28766,584828
3431,28766,34586
3432,28766,403110
3433,28766,188339
3434,28766,234983
3435,28766,31418
3436,28766,24683
3437,28766,94756
3438,28766,80250
3439,28766,42221
3440,28766,56807
3441,28766,68715
3442,28766,204873
3443,28766,524894
3444,28766,19879
3445,28766,276098
3446,28766,374579
3447,28766,19914
3448,28766,230288
3449,28766,13701
3450,28766,215021
3451,28766,52076
3452,28766,2724
3453,28766,13599
3454,28766,17019
3455,28766,12977
3456,28766,48472
3457,28766,365
3458,28766,213695
3459,28766,76562
3460,28766,43432
3461,28766,146468
3462,28766,167403
3463,28766,175892
3464,28766,404324
3465,28766,64544
3466,28766,196
3467,28766,29142
3468,28766,48131
3469,28766,382189
3470,28766,110774
3471,28766,48074
3472,28766,258792
3473,28766,32431
3474,28766,38249
3475,28766,37146
3476,28766,97479
3477,28766,227976
3478,28766,37322
3479,28766,325973
3480,28766,76433
3481,28766,140094
3482,28766,302479
3483,28766,201442
3484,28766,204681
3485,28766,62278
3486,28766,281479
3487,28766,126927
3488,28766,135551
3489,28766,211183
3490,28766,32592
3491,28766,91084
3492,28766,51271
3493,28766,124832
3494,28766,21562
3495,28766,3
3496,28766,91206
3497,28766,12865
3498,28766,14485
3499,28766,497
3500,28766,385
3501,28766,18412
3502,28766,31923
3503,28766,26205
3504,28766,318220
3505,28766,45837
3506,28766,35209
3507,28766,33708
3508,28766,70961
3509,28766,3171
3510,28766,57517
3511,28766,15368
3512,28766,264409
3513,28766,85233
3514,28766,88711
3515,28766,57862
3516,28766,28214
3517,28766,21635
3518,28766,65651
3519,28766,38115
3520,28766,30572
3521,28766,20803
3522,28766,21327
3523,28766,97606
3524,28766,133417
3525,28766,13618
3526,28766,65943
3527,28766,108318
3528,37146,44
3529,37146,61161
3530,37146,73428
3531,37146,401674
3532,37146,281479
3533,37146,28214
3534,37146,39692
3535,37146,80250
3536,37146,175892
3537,37146,124832
3538,37146,230324
3539,37146,367059
3540,37146,20803
3541,37146,284289
3542,37146,13599
3543,37146,15784
3544,37146,227976
3545,37146,12917
3546,37146,76562
3547,37146,143237
3548,37146,392250
3549,37146,23190
3550,37146,264409
3551,37146,26217
3552,37146,30572
3553,37146,3
3554,37146,40931
3555,37146,15362
3556,37146,21635
3557,37146,18412
3558,37146,43836
3559,273934,339718
3560,273934,21442
3561,273934,48373
3562,273934,338430
3563,326010,247119
3564,326010,336274
3565,326010,65651
3566,326010,365
3567,326010,175892
3568,326010,3171
3569,326010,325973
3570,326010,145110
3571,326010,474735
3572,326010,448317
3573,326010,355889
3574,326010,312774
3575,326010,147840
3576,326010,37146
3577,326010,362130
3578,326010,77222
3579,326010,232392
3580,326010,91206
3581,326010,52173
3582,326010,232950
3583,326010,208502
3584,326010,46293
3585,326010,308419
3586,326010,20803
3587,326010,124832
3588,326010,21635
3589,326010,62278
3590,326010,26205
3591,83750,353996
3592,83750,110268
3593,18412,131403
3594,18412,603271
3595,18412,254453
3596,18412,66143
3597,18412,274354
3598,18412,584404
3599,18412,594077
3600,18412,91254
3601,18412,26737
3602,18412,527308
3603,18412,517056
3604,18412,132612
3605,18412,208078
3606,18412,39198
3607,18412,565334
3608,18412,241301
3609,18412,394045
3610,18412,449105
3611,18412,563717
3612,18412,54917
3613,18412,233642
3614,18412,108695
3615,18412,553652
3616,18412,283627
3617,18412,48472
3618,18412,557017
3619,18412,17350
3620,18412,31912
3621,18412,550262
3622,18412,374546
3623,18412,36097
3624,18412,96260
3625,18412,135554
3626,18412,519272
3627,18412,530678
3628,18412,463625
3629,18412,111451
3630,18412,14826
3631,18412,17019
3632,18412,365025
3633,18412,50663
3634,18412,513776
3635,18412,202794
3636,18412,391515
3637,18412,467255
3638,18412,494746
3639,18412,88834
3640,18412,512808
3641,18412,295115
3642,18412,273310
3643,18412,478911
3644,18412,194136
3645,18412,420608
3646,18412,4769
3647,18412,376004
3648,18412,461057
3649,18412,463867
3650,18412,471192
3651,18412,316161
3652,18412,132166
3653,18412,37381
3654,18412,367059
3655,18412,66530
3656,18412,376337
3657,18412,297829
3658,18412,39220
3659,18412,23168
3660,18412,31418
3661,18412,56807
3662,18412,52977
3663,18412,167403
3664,18412,131526
3665,18412,253953
3666,18412,466329
3667,18412,79010
3668,18412,461051
3669,18412,126008
3670,18412,325973
3671,18412,215133
3672,18412,45609
3673,18412,15417
3674,18412,84483
3675,18412,20778
3676,18412,418560
3677,18412,442858
3678,18412,117495
3679,18412,450091
3680,18412,139604
3681,18412,429023
3682,18412,15979
3683,18412,1724
3684,18412,230324
3685,18412,446806
3686,18412,363671
3687,18412,404069
3688,18412,88310
3689,18412,135036
3690,18412,408105
3691,18412,345897
3692,18412,48733
3693,18412,94756
3694,18412,398622
3695,18412,44622
3696,18412,306332
3697,18412,157480
3698,18412,324997
3699,18412,95423
3700,18412,283851
3701,18412,93131
3702,18412,85055
3703,18412,199401
3704,18412,386636
3705,18412,143237
3706,18412,352872
3707,18412,156390
3708,18412,135028
3709,18412,374647
3710,18412,59132
3711,18412,94873
3712,18412,15420
3713,18412,223458
3714,18412,156732
3715,18412,362130
3716,18412,88598
3717,18412,40579
3718,18412,329400
3719,18412,141708
3720,18412,66061
3721,18412,31409
3722,18412,352837
3723,18412,246825
3724,18412,28766
3725,18412,12917
3726,18412,67187
3727,18412,37991
3728,18412,84113
3729,18412,21562
3730,18412,352053
3731,18412,12180
3732,18412,67707
3733,18412,328212
3734,18412,344939
3735,18412,268363
3736,18412,312879
3737,18412,36671
3738,18412,158939
3739,18412,345004
3740,18412,230897
3741,18412,185522
3742,18412,332380
3743,18412,119751
3744,18412,151495
3745,18412,312017
3746,18412,38405
3747,18412,142256
3748,18412,47318
3749,18412,211285
3750,18412,175571
3751,18412,306414
3752,18412,12151
3753,18412,140345
3754,18412,129934
3755,18412,318112
3756,18412,117107
3757,18412,330662
3758,18412,81692
3759,18412,259212
3760,18412,186654
3761,18412,306660
3762,18412,316746
3763,18412,286789
3764,18412,247007
3765,18412,272323
3766,18412,136924
3767,18412,127160
3768,18412,54797
3769,18412,203229
3770,18412,148695
3771,18412,221372
3772,18412,255026
3773,18412,188339
3774,18412,301995
3775,18412,16823
3776,18412,339049
3777,18412,145110
3778,18412,131473
3779,18412,175179
3780,18412,110774
3781,18412,219222
3782,18412,37100
3783,18412,69039
3784,18412,258191
3785,18412,326010
3786,18412,91285
3787,18412,14026
3788,18412,32686
3789,18412,314970
3790,18412,269814
3791,18412,269873
3792,18412,63576
3793,18412,23045
3794,18412,200208
3795,18412,79099
3796,18412,69825
3797,18412,15335
3798,18412,36248
3799,18412,16296
3800,18412,318220
3801,18412,312520
3802,18412,21442
3803,18412,298325
3804,18412,164989
3805,18412,310425
3806,18412,21879
3807,18412,135551
3808,18412,196
3809,18412,141641
3810,18412,26205
3811,18412,159777
3812,18412,227976
3813,18412,255885
3814,18412,40931
3815,18412,19396
3816,18412,56436
3817,18412,281145
3818,18412,17643
3819,18412,312295
3820,18412,27530
3821,18412,256115
3822,18412,29260
3823,18412,49961
3824,18412,304157
3825,18412,222026
3826,18412,308419
3827,18412,172500
3828,18412,23190
3829,18412,39605
3830,18412,26217
3831,18412,20367
3832,18412,154249
3833,18412,284289
3834,18412,272345
3835,18412,244102
3836,18412,299446
3837,18412,185677
3838,18412,17289
3839,18412,2724
3840,18412,109016
3841,18412,39064
3842,18412,43836
3843,18412,91628
3844,18412,52309
3845,18412,76433
3846,18412,209833
3847,18412,45050
3848,18412,77222
3849,18412,84162
3850,18412,218143
3851,18412,144895
3852,18412,37146
3853,18412,34444
3854,18412,232950
3855,18412,112534
3856,18412,38991
3857,18412,35209
3858,18412,289901
3859,18412,34586
3860,18412,30572
3861,18412,292421
3862,18412,124832
3863,18412,240559
3864,18412,215649
3865,18412,15758
3866,18412,232392
3867,18412,168326
3868,18412,12865
3869,18412,290589
3870,18412,34524
3871,18412,97606
3872,18412,94688
3873,18412,19975
3874,18412,283077
3875,18412,258670
3876,18412,147840
3877,18412,254154
3878,18412,45077
3879,18412,101171
3880,18412,15784
3881,18412,85210
3882,18412,38115
3883,18412,52173
3884,18412,62278
3885,18412,91206
3886,18412,103470
3887,18412,99058
3888,18412,65651
3889,18412,385
3890,18412,58144
3891,18412,18756
3892,18412,61857
3893,18412,19879
3894,18412,20803
3895,18412,13599
3896,18412,38249
3897,18412,46354
3898,18412,164935
3899,18412,51529
3900,18412,126927
3901,18412,21635
3902,18412,15355
3903,18412,15368
3904,18412,12984
3905,18412,3
3906,18412,365
3907,18412,228049
3908,18412,13701
3909,18412,3171
3910,18412,21327
3911,18412,28214
3912,18412,264409
3913,18412,23371
3914,18412,13618
3915,18412,257036
3916,18412,251101
3917,18412,31923
3918,18412,12977
3919,18412,24683
3920,18412,34012
3921,18412,76562
3922,18412,134885
3923,18412,208502
3924,321869,15368
3925,27530,73859
3926,27530,96260
3927,27530,474162
3928,27530,131403
3929,27530,313548
3930,27530,186966
3931,27530,177246
3932,27530,599620
3933,27530,600007
3934,27530,317306
3935,27530,71705
3936,27530,224979
3937,27530,49108
3938,27530,589655
3939,27530,394429
3940,27530,370084
3941,27530,596236
3942,27530,175892
3943,27530,394045
3944,27530,478077
3945,27530,565989
3946,27530,38924
3947,27530,102863
3948,27530,351640
3949,27530,66530
3950,27530,21074
3951,27530,579842
3952,27530,307885
3953,27530,446758
3954,27530,126624
3955,27530,242828
3956,27530,401674
3957,27530,89160
3958,27530,471713
3959,27530,575007
3960,27530,404051
3961,27530,270990
3962,27530,55496
3963,27530,524894
3964,27530,161279
3965,27530,45077
3966,27530,558639
3967,27530,39251
3968,27530,22902
3969,27530,329435
3970,27530,302178
3971,27530,44715
3972,27530,455901
3973,27530,375669
3974,27530,164456
3975,27530,417203
3976,27530,86211
3977,27530,72927
3978,27530,77548
3979,27530,120472
3980,27530,511945
3981,27530,258792
3982,27530,518313
3983,27530,111287
3984,27530,345926
3985,27530,34444
3986,27530,257762
3987,27530,210815
3988,27530,194136
3989,27530,420608
3990,27530,56081
3991,27530,351763
3992,27530,80250
3993,27530,140438
3994,27530,13701
3995,27530,365
3996,27530,169974
3997,27530,70262
3998,27530,472906
3999,27530,12151
4000,27530,37923
4001,27530,40579
4002,27530,39162
4003,27530,110072
4004,27530,38249
4005,27530,122940
4006,27530,218697
4007,27530,132027
4008,27530,83559
4009,27530,93131
4010,27530,230148
4011,27530,48877
4012,27530,103630
