,id,user name,score
230,421287,Esdec,163
231,416287,默颜,162
232,84006,LCOOOOD,162
233,270571,科德瑞文之影,161
234,19883,Jesor,160
235,131504,蝈蝈的夏天,159
236,181331,南门汤包,159
237,166712,轮回Sunday,158
238,330425,nerd_hnd,157
239,464935,喝茶的浪客,156
240,480786,Unlimited...,156
241,17647,大大泡泡糖不愉快,155
242,238149,Breakcrow,154
243,258191,Hyperspac...,154
244,108318,老斧子,154
245,142524,Eazz,153
246,260420,Medallion...,151
247,469880,chezai,150
248,437119,同乐森LBDAmu...,150
249,330,THX,150
250,476669,三月琉璃夜,149
251,458444,DREAMFAIR...,148
252,272345,小田仙人,148
253,353508,蒸汽瓦特,148
254,417975,张图图,147
255,60793,邹邹0208,147
256,134578,故事里的事,147
257,88310,谢尔格拉,147
258,16551,真·诘sin,146
259,440344,XSOUL冶风,146
260,463158,金属光泽游戏评测,144
261,277529,易烊顿挫,143
262,23520,冉狗蛋看得见六娃,143
263,92590,nofun11,143
264,126391,eaglet123,141
265,270849,SwadiaLeo,141
266,269140,李显尘,141
267,29260,真实之澈,140
268,474546,Xidealtsa...,139
269,265382,次元书馆,138
270,251082,SpaceShee...,138
271,351874,JackieMis...,137
272,132468,山猫酱,137
273,359498,+锁,137
274,51825,独自等待,137
275,210637,警车Andrea,136
276,73180,精英十字军,135
277,55492,化而为鹏,134
278,133521,用户已注销,134
279,147840,醒着的冰是水,134
280,461718,WhamToys玩...,132
281,13127,harmonytr...,131
282,294370,SSADY,131
283,19906,杭_FEVEF,131
284,272058,打鐵兄弟蒼穹君,129
285,448317,卡卡琳艾,129
286,363525,Arthasw,129
287,404460,活着不好吗写什么剧...,129
288,83750,秦巽,125
289,13816,Vistaing,125
290,117962,服务器播种者,125
291,351763,FeeX,124
292,329850,正艺青年,124
293,461521,大山猫,124
294,70251,摇曳薄荷,124
295,153720,FrankySte...,119
296,306977,DarthBoba...,119
297,193621,妄雀,119
298,297031,酒木二九,118
299,420608,夜之城,117
300,277201,knee684,117
301,290282,瞬间艺术s,117
302,199508,奶油布利兹,117
303,208502,AnimeTama...,117
304,404051,ST灰图书馆,116
305,174952,Pray yan,116
306,57139,徐棂,116
307,166201,林恩lieN,116
308,38708,大咳嗽,115
309,229042,Bulmusk,115
310,16910,JOElU,115
311,463874,徐栖,114
312,84684,SunsideBe...,114
313,64887,二傻,112
314,328839,一路狂奔的我,112
315,428815,逆风听雪,112
316,137276,海斯与小春,112
317,398624,狗老师Dogche...,111
318,289463,没有脖子的平远,110
319,85281,Umbrellal...,109
320,134885,温泉河马,109
321,458629,RFON,109
322,154594,东方JDM字幕组,109
323,22511,LinkAdrif...,109
324,215233,Secbark.G,106
325,281118,Geworfenh...,106
326,33970,Ouredfine...,106
327,219398,clannad30...,106
328,449848,黑方BlackCu...,104
329,449414,春山社_HARUY...,104
330,32686,听故事的伊君,103
331,66530,零之城堡,103
332,442673,清玖离芜，Rosy...,100
333,129458,三少掌柜,100
334,392680,鸡一昂酱花,100
335,474735,《看电影》杂志,99
336,450571,AMXELC,99
337,471358,匿名漫画虫,98
338,184587,一只硬核少年,98
339,456797,介錯人,98
340,313424,绯红的青蛙,98
341,272921,RoyRen,98
342,36336,超逗比级阿斯特纳冈,97
343,328212,浮木,97
344,103147,Xanthus,96
345,411098,心無十三,96
346,366944,BambooGC,95
347,39162,PandaXie,95
348,29691,msk福贵,95
349,6874,boshiid,95
350,437250,烟囱旁的猫,93
351,456936,烤鱿鱼,93
352,35908,某寒,93
353,211882,查查啦啦,93
354,177501,阿瑟维尔斯利,92
355,222559,alexGG,92
356,438010,要成为天才的小诺,92
357,264314,pc9527,92
358,418422,想吃东西的球球,92
359,68412,MRX愷,91
360,26358,ForeverDa...,91
361,444544,克总Henry,91
362,435629,穿墙猫,91
363,137458,禾木314,90
364,387667,鱼头火箭番茄酱,90
365,207283,水绒草,90
366,303934,Docurrooo...,89
367,152670,imk,89
368,409309,HobbyZ空玩研,89
369,159777,8号复制人,89
370,32308,Q_asim,89
371,407465,北陵重工,89
372,126508,老鼬子,88
373,444410,阴影之主吴淼,88
374,299088,请叫我Z,88
375,81918,B.C.69,88
376,156093,梦若愁,87
377,171464,王加洛,87
378,88724,只恨今生已殆尽,87
379,91628,天使与长剑,87
380,214750,fps小分队,87
381,68908,不说话先生,87
382,170322,石思,86
383,223458,野兽先辈v君,86
384,127200,真新镇小茂,86
385,459597,Gary的梦想实现...,86
386,22875,Fitbos,86
387,59099,孟枭,85
388,42203,chenyi330,85
389,92856,豆腐膶,85
390,264935,LIttorio1...,85
391,474844,刘逸凡,84
392,449641,碧蓝航线研发组,84
393,440959,Gnomeek,84
394,254373,铿老椰,84
395,145816,charwang,84
396,76374,岚灵羽,84
397,471192,rct,83
398,363671,theArchit...,83
399,456864,新八齐,83
400,416435,一个喵闲君,83
401,140094,Laluby,83
402,2724,光之虹,81
403,222026,高熵碳基,81
404,44244,NaTO9,81
405,297062,Mr_Fahren...,81
406,356524,Warhawk-K...,80
407,432153,人则水州,80
408,16053,E_finch,79
409,307301,本本宁,79
410,279984,红鸡,79
411,12974,忧郁的Edi,78
412,16214,南宮鬦,78
413,332592,天才小鸟,77
414,253683,葡萄叶子,76
415,122438,红烧小屁屁,76
416,894,frankwest,76
417,412675,Subkonsci...,76
418,442887,Ferres,76
419,126063,van灵指引我,76
